Value Date,Trade Name,Trade Currency,Zero Rate Shock,TV,Expiry Bucket,Expiry Date,Tenor Bucket,Vega
02/09/2022,dummyTrade9,USD,-25,-633405.1556,18M,04/03/2024,5y,-9.55935802
02/09/2022,dummyTrade9,USD,-10,-622774.7291,18M,04/03/2024,5y,-10.12752767
02/09/2022,dummyTrade9,USD,-5,-618981.1441,18M,04/03/2024,5y,-18.156775
02/09/2022,dummyTrade9,USD,0,-615048.7029,18M,04/03/2024,5y,-14.69921744
02/09/2022,dummyTrade9,USD,5,-610978.5764,18M,04/03/2024,5y,-21.08920473
02/09/2022,dummyTrade9,USD,10,-606713.6953,18M,04/03/2024,5y,-25.54337214
02/09/2022,dummyTrade9,USD,25,-592893.4945,18M,04/03/2024,5y,-36.37548554
02/09/2022,dummyTrade9,USD,50,-565826.0939,18M,04/03/2024,5y,-57.0944172
02/09/2022,dummyTrade9,USD,75,-531374.3034,18M,04/03/2024,5y,-83.55917985
02/09/2022,dummyTrade9,USD,100,-486080.7366,18M,04/03/2024,5y,-93.8163002
02/09/2022,dummyTrade1,USD,-100,-227907.0988,18M,04/03/2024,8y,-7.99899675
02/09/2022,dummyTrade1,USD,-50,-222208.401,18M,04/03/2024,8y,16.40488804
02/09/2022,dummyTrade1,USD,-25,-218960.928,18M,04/03/2024,8y,-3.73304823
02/09/2022,dummyTrade1,USD,-10,-216872.4301,18M,04/03/2024,8y,-0.89520174
02/09/2022,dummyTrade1,USD,-5,-216146.3103,18M,04/03/2024,8y,7.04208602
02/09/2022,dummyTrade1,USD,0,-215402.6562,18M,04/03/2024,8y,10.60915035
02/09/2022,dummyTrade1,USD,5,-214640.4941,18M,04/03/2024,8y,14.50969914
02/09/2022,dummyTrade1,USD,10,-213858.4524,18M,04/03/2024,8y,19.97712363
02/09/2022,dummyTrade1,USD,25,-211345.8047,18M,04/03/2024,8y,17.29464947
02/09/2022,dummyTrade1,USD,50,-206384.346,18M,04/03/2024,8y,52.75108801
02/09/2022,dummyTrade1,USD,75,-199714.2936,18M,04/03/2024,8y,63.78805686
02/09/2022,dummyTrade1,USD,100,-189622.2591,18M,04/03/2024,8y,118.862686
02/09/2022,dummyTrade10,USD,-100,-672928.6729,18M,04/03/2024,8y,-0.04837531
02/09/2022,dummyTrade10,USD,-50,-650078.9227,18M,04/03/2024,8y,-18.73806271
02/09/2022,dummyTrade10,USD,-25,-634657.4381,18M,04/03/2024,8y,-40.92414177
02/09/2022,dummyTrade10,USD,-10,-624022.6605,18M,04/03/2024,8y,-21.37072576
02/09/2022,dummyTrade10,USD,-5,-620231.3514,18M,04/03/2024,8y,-32.05266143
02/09/2022,dummyTrade10,USD,0,-616299.3692,18M,04/03/2024,8y,-43.13592945
02/09/2022,dummyTrade10,USD,5,-612233.3924,18M,04/03/2024,8y,-38.48569413
02/09/2022,dummyTrade10,USD,10,-608000.1809,18M,04/03/2024,8y,-52.5899568
02/09/2022,dummyTrade10,USD,25,-594209.3613,18M,04/03/2024,8y,-79.02545026
02/09/2022,dummyTrade10,USD,50,-567220.1964,18M,04/03/2024,8y,-77.37226143
02/09/2022,dummyTrade10,USD,75,-532894.9917,18M,04/03/2024,8y,-97.34528192
02/09/2022,dummyTrade10,USD,100,-487549.4308,18M,04/03/2024,8y,-13.05776847
02/09/2022,dummyTrade11,USD,-100,-656205.6759,18M,04/03/2024,8y,-11.78836985
02/09/2022,dummyTrade11,USD,-50,-638618.8708,18M,04/03/2024,8y,-18.38831229
02/09/2022,dummyTrade11,USD,-25,-625046.6749,18M,04/03/2024,8y,-15.01156383
02/09/2022,dummyTrade11,USD,-10,-615560.882,18M,04/03/2024,8y,-25.16792199
02/09/2022,dummyTrade11,USD,-5,-612195.2539,18M,04/03/2024,8y,-19.49677747
02/09/2022,dummyTrade11,USD,0,-608678.011,18M,04/03/2024,8y,-22.31123148
02/09/2022,dummyTrade11,USD,5,-605011.4122,18M,04/03/2024,8y,-24.21129149
02/09/2022,dummyTrade11,USD,10,-601217.9259,18M,04/03/2024,8y,-21.19746767
02/09/2022,dummyTrade11,USD,25,-588957.1544,18M,04/03/2024,8y,-17.82080161
02/09/2022,dummyTrade11,USD,50,-564839.0675,18M,04/03/2024,8y,-47.45634891
02/09/2022,dummyTrade11,USD,75,-534769.3519,18M,04/03/2024,8y,-58.78238382
02/09/2022,dummyTrade11,USD,100,-495925.008,18M,04/03/2024,8y,-3.47633776
02/09/2022,dummyTrade12,USD,-100,-656693.4699,18M,04/03/2024,8y,-9.34910936
02/09/2022,dummyTrade12,USD,-50,-639220.4691,18M,04/03/2024,8y,-0.47086047
02/09/2022,dummyTrade12,USD,-25,-625704.7231,18M,04/03/2024,8y,-14.04213254
02/09/2022,dummyTrade12,USD,-10,-616280.6867,18M,04/03/2024,8y,-27.73238653
02/09/2022,dummyTrade12,USD,-5,-612895.6644,18M,04/03/2024,8y,-17.89790675
02/09/2022,dummyTrade12,USD,0,-609360.6624,18M,04/03/2024,8y,-31.33475586
02/09/2022,dummyTrade12,USD,5,-605697.9146,18M,04/03/2024,8y,-21.00828071
02/09/2022,dummyTrade12,USD,10,-601903.9338,18M,04/03/2024,8y,-26.76964951
02/09/2022,dummyTrade12,USD,25,-589625.7192,18M,04/03/2024,8y,-18.98557412
02/09/2022,dummyTrade12,USD,50,-565587.1948,18M,04/03/2024,8y,-27.20438147
02/09/2022,dummyTrade12,USD,75,-535514.5526,18M,04/03/2024,8y,-24.05744617
02/09/2022,dummyTrade12,USD,100,-496774.34,18M,04/03/2024,8y,-43.851685
02/09/2022,dummyTrade2,USD,-100,-228174.0202,18M,04/03/2024,8y,-5.24883609
02/09/2022,dummyTrade2,USD,-50,-222566.5913,18M,04/03/2024,8y,23.87008575
02/09/2022,dummyTrade2,USD,-25,-219360.3687,18M,04/03/2024,8y,5.45597582
02/09/2022,dummyTrade2,USD,-10,-217288.0377,18M,04/03/2024,8y,-1.11640866
02/09/2022,dummyTrade2,USD,-5,-216570.262,18M,04/03/2024,8y,5.00446003
02/09/2022,dummyTrade2,USD,0,-215836.7872,18M,04/03/2024,8y,13.05129935
02/09/2022,dummyTrade2,USD,5,-215084.8514,18M,04/03/2024,8y,24.33051701
02/09/2022,dummyTrade2,USD,10,-214309.757,18M,04/03/2024,8y,26.8958029
02/09/2022,dummyTrade2,USD,25,-211816.2608,18M,04/03/2024,8y,18.80713261
02/09/2022,dummyTrade2,USD,50,-206874.9273,18M,04/03/2024,8y,42.67971618
02/09/2022,dummyTrade2,USD,75,-200251.019,18M,04/03/2024,8y,78.43806368
02/09/2022,dummyTrade2,USD,100,-190159.2197,18M,04/03/2024,8y,99.06812723
02/09/2022,dummyTrade3,USD,-100,-226544.4595,18M,04/03/2024,8y,-2.7609441
02/09/2022,dummyTrade3,USD,-50,-221205.4108,18M,04/03/2024,8y,-4.84931693
02/09/2022,dummyTrade3,USD,-25,-217879.5176,18M,04/03/2024,8y,-0.20362501
02/09/2022,dummyTrade3,USD,-10,-215660.0142,18M,04/03/2024,8y,5.12503317
02/09/2022,dummyTrade3,USD,-5,-214877.7424,18M,04/03/2024,8y,2.67691072
02/09/2022,dummyTrade3,USD,0,-214068.7108,18M,04/03/2024,8y,-3.39310498
02/09/2022,dummyTrade3,USD,5,-213234.2771,18M,04/03/2024,8y,-1.02738659
02/09/2022,dummyTrade3,USD,10,-212371.6697,18M,04/03/2024,8y,4.03163987
02/09/2022,dummyTrade3,USD,25,-209591.5699,18M,04/03/2024,8y,-7.45991904
02/09/2022,dummyTrade3,USD,50,-203956.0442,18M,04/03/2024,8y,-0.12793959
02/09/2022,dummyTrade3,USD,75,-196272.3348,18M,04/03/2024,8y,5.46238822
02/09/2022,dummyTrade3,USD,100,-184748.8238,18M,04/03/2024,8y,56.93880545
02/09/2022,dummyTrade4,USD,-100,-226808.3315,18M,04/03/2024,8y,-5.14179876
02/09/2022,dummyTrade4,USD,-50,-221555.8081,18M,04/03/2024,8y,-8.58010476
02/09/2022,dummyTrade4,USD,-25,-218273.4149,18M,04/03/2024,8y,0.31662856
02/09/2022,dummyTrade4,USD,-10,-216075.4802,18M,04/03/2024,8y,2.147286
02/09/2022,dummyTrade4,USD,-5,-215300.379,18M,04/03/2024,8y,1.23682121
02/09/2022,dummyTrade4,USD,0,-214502.3303,18M,04/03/2024,8y,3.33858836
02/09/2022,dummyTrade4,USD,5,-213680.122,18M,04/03/2024,8y,2.8123862
02/09/2022,dummyTrade4,USD,10,-212824.3975,18M,04/03/2024,8y,0.54523248
02/09/2022,dummyTrade4,USD,25,-210067.3072,18M,04/03/2024,8y,-2.43642113
02/09/2022,dummyTrade4,USD,50,-204458.3028,18M,04/03/2024,8y,-1.110816
02/09/2022,dummyTrade4,USD,75,-196794.6208,18M,04/03/2024,8y,1.80213123
02/09/2022,dummyTrade4,USD,100,-185264.6044,18M,04/03/2024,8y,19.46029032
02/09/2022,dummyTrade5,USD,-100,-223988.5065,18M,04/03/2024,8y,1.42027511
02/09/2022,dummyTrade5,USD,-50,-219464.7169,18M,04/03/2024,8y,-0.74370369
02/09/2022,dummyTrade5,USD,-25,-216232.0345,18M,04/03/2024,8y,1.70167905
02/09/2022,dummyTrade5,USD,-10,-213971.8244,18M,04/03/2024,8y,1.36621852
02/09/2022,dummyTrade5,USD,-5,-213166.4625,18M,04/03/2024,8y,1.85152364
02/09/2022,dummyTrade5,USD,0,-212330.582,18M,04/03/2024,8y,0.99153629
02/09/2022,dummyTrade5,USD,5,-211467.1673,18M,04/03/2024,8y,-0.25420308
02/09/2022,dummyTrade5,USD,10,-210567.1885,18M,04/03/2024,8y,1.50845305
02/09/2022,dummyTrade5,USD,25,-207641.5728,18M,04/03/2024,8y,1.90648015
02/09/2022,dummyTrade5,USD,50,-201717.9231,18M,04/03/2024,8y,-1.12659839
02/09/2022,dummyTrade5,USD,75,-193788.9589,18M,04/03/2024,8y,-6.63431182
02/09/2022,dummyTrade5,USD,100,-182298.8104,18M,04/03/2024,8y,-7.57539297
02/09/2022,dummyTrade6,USD,-100,-224125.1313,18M,04/03/2024,8y,-2.79171865
02/09/2022,dummyTrade6,USD,-50,-219636.0773,18M,04/03/2024,8y,-0.66423209
02/09/2022,dummyTrade6,USD,-25,-216429.7775,18M,04/03/2024,8y,0.78869043
02/09/2022,dummyTrade6,USD,-10,-214198.4025,18M,04/03/2024,8y,1.88522287
02/09/2022,dummyTrade6,USD,-5,-213398.7559,18M,04/03/2024,8y,2.51903447
02/09/2022,dummyTrade6,USD,0,-212567.2816,18M,04/03/2024,8y,0.41140197
02/09/2022,dummyTrade6,USD,5,-211705.7851,18M,04/03/2024,8y,-1.86627309
02/09/2022,dummyTrade6,USD,10,-210809.4446,18M,04/03/2024,8y,0.46919706
02/09/2022,dummyTrade6,USD,25,-207889.7237,18M,04/03/2024,8y,-0.77609197
02/09/2022,dummyTrade6,USD,50,-201968.7276,18M,04/03/2024,8y,-4.0374343
02/09/2022,dummyTrade6,USD,75,-194075.2122,18M,04/03/2024,8y,-7.0496453
02/09/2022,dummyTrade6,USD,100,-182578.7242,18M,04/03/2024,8y,-8.83387803
02/09/2022,dummyTrade7,USD,-100,-677481.2691,18M,04/03/2024,8y,-52.41605623
02/09/2022,dummyTrade7,USD,-50,-652240.7277,18M,04/03/2024,8y,-21.85098952
02/09/2022,dummyTrade7,USD,-25,-635718.1689,18M,04/03/2024,8y,-73.65866394
02/09/2022,dummyTrade7,USD,-10,-624421.7668,18M,04/03/2024,8y,-1.57022783
02/09/2022,dummyTrade7,USD,-5,-620428.5186,18M,04/03/2024,8y,26.73128147
02/09/2022,dummyTrade7,USD,0,-616276.7763,18M,04/03/2024,8y,-91.04889457
02/09/2022,dummyTrade7,USD,5,-611953.3314,18M,04/03/2024,8y,-108.9380496
02/09/2022,dummyTrade7,USD,10,-607455.576,18M,04/03/2024,8y,-126.4604865
02/09/2022,dummyTrade7,USD,25,-592860.8099,18M,04/03/2024,8y,-195.7554057
02/09/2022,dummyTrade7,USD,50,-564227.3709,18M,04/03/2024,8y,-56.8035207
02/09/2022,dummyTrade7,USD,75,-527747.6564,18M,04/03/2024,8y,-35.02455362
02/09/2022,dummyTrade7,USD,100,-480146.9554,18M,04/03/2024,8y,61.61188477
02/09/2022,dummyTrade8,USD,-100,-678374.3212,18M,04/03/2024,8y,-173.1399142
02/09/2022,dummyTrade8,USD,-50,-653383.1949,18M,04/03/2024,8y,-12.01163161
02/09/2022,dummyTrade8,USD,-25,-636955.9974,18M,04/03/2024,8y,-81.19578299
02/09/2022,dummyTrade8,USD,-10,-625685.1286,18M,04/03/2024,8y,47.46645172
02/09/2022,dummyTrade8,USD,-5,-621678.7092,18M,04/03/2024,8y,8.57252472
02/09/2022,dummyTrade8,USD,0,-617544.4322,18M,04/03/2024,8y,-59.70968964
02/09/2022,dummyTrade8,USD,5,-613256.8345,18M,04/03/2024,8y,-138.4516697
02/09/2022,dummyTrade8,USD,10,-608776.6824,18M,04/03/2024,8y,-59.42945617
02/09/2022,dummyTrade8,USD,25,-594256.6853,18M,04/03/2024,8y,-26.1670847
02/09/2022,dummyTrade8,USD,50,-565566.813,18M,04/03/2024,8y,-111.9890521
02/09/2022,dummyTrade8,USD,75,-529235.226,18M,04/03/2024,8y,-39.1343405
02/09/2022,dummyTrade8,USD,100,-481488.5161,18M,04/03/2024,8y,58.55508443
02/09/2022,dummyTrade9,USD,-100,-672195.1673,18M,04/03/2024,8y,-24.04706471
02/09/2022,dummyTrade9,USD,-50,-648929.937,18M,04/03/2024,8y,-21.93739494
02/09/2022,dummyTrade9,USD,-25,-633405.1556,18M,04/03/2024,8y,-23.92753603
02/09/2022,dummyTrade9,USD,-10,-622774.7291,18M,04/03/2024,8y,-49.91151749
02/09/2022,dummyTrade9,USD,-5,-618981.1441,18M,04/03/2024,8y,-43.14403818
02/09/2022,dummyTrade9,USD,0,-615048.7029,18M,04/03/2024,8y,-45.11800194
02/09/2022,dummyTrade9,USD,5,-610978.5764,18M,04/03/2024,8y,-43.08174966
02/09/2022,dummyTrade9,USD,10,-606713.6953,18M,04/03/2024,8y,-44.72017183
02/09/2022,dummyTrade9,USD,25,-592893.4945,18M,04/03/2024,8y,-72.50279426
02/09/2022,dummyTrade9,USD,50,-565826.0939,18M,04/03/2024,8y,-83.86770006
02/09/2022,dummyTrade9,USD,75,-531374.3034,18M,04/03/2024,8y,-105.3509875
02/09/2022,dummyTrade9,USD,100,-486080.7366,18M,04/03/2024,8y,-20.8148515
02/09/2022,dummyTrade1,USD,-100,-227907.0988,2y,02/09/2024,10y,-0.90136215
02/09/2022,dummyTrade1,USD,-50,-222208.401,2y,02/09/2024,10y,-0.41412897
02/09/2022,dummyTrade1,USD,-25,-218960.928,2y,02/09/2024,10y,-0.9850398
02/09/2022,dummyTrade1,USD,-10,-216872.4301,2y,02/09/2024,10y,-1.19781469
02/09/2022,dummyTrade1,USD,-5,-216146.3103,2y,02/09/2024,10y,-1.1067164
02/09/2022,dummyTrade1,USD,0,-215402.6562,2y,02/09/2024,10y,-1.09963819
02/09/2022,dummyTrade1,USD,5,-214640.4941,2y,02/09/2024,10y,-1.2405518
02/09/2022,dummyTrade1,USD,10,-213858.4524,2y,02/09/2024,10y,-1.12458443
02/09/2022,dummyTrade1,USD,25,-211345.8047,2y,02/09/2024,10y,-1.67714307
02/09/2022,dummyTrade1,USD,50,-206384.346,2y,02/09/2024,10y,-1.6687228
02/09/2022,dummyTrade1,USD,75,-199714.2936,2y,02/09/2024,10y,-3.16914183
02/09/2022,dummyTrade1,USD,100,-189622.2591,2y,02/09/2024,10y,-2.98133558
02/09/2022,dummyTrade10,USD,-100,-672928.6729,2y,02/09/2024,10y,32.20021502
02/09/2022,dummyTrade10,USD,-50,-650078.9227,2y,02/09/2024,10y,-77.52195756
02/09/2022,dummyTrade10,USD,-25,-634657.4381,2y,02/09/2024,10y,-76.45123661
02/09/2022,dummyTrade10,USD,-10,-624022.6605,2y,02/09/2024,10y,13.9811413
02/09/2022,dummyTrade10,USD,-5,-620231.3514,2y,02/09/2024,10y,9.17229366
02/09/2022,dummyTrade10,USD,0,-616299.3692,2y,02/09/2024,10y,-18.85594818
02/09/2022,dummyTrade10,USD,5,-612233.3924,2y,02/09/2024,10y,-20.75882022
02/09/2022,dummyTrade10,USD,10,-608000.1809,2y,02/09/2024,10y,-31.73477458
02/09/2022,dummyTrade10,USD,25,-594209.3613,2y,02/09/2024,10y,22.91040591
02/09/2022,dummyTrade10,USD,50,-567220.1964,2y,02/09/2024,10y,17.10018259
02/09/2022,dummyTrade10,USD,75,-532894.9917,2y,02/09/2024,10y,0.97268782
02/09/2022,dummyTrade10,USD,100,-487549.4308,2y,02/09/2024,10y,183.0173321
02/09/2022,dummyTrade11,USD,-100,-656205.6759,2y,02/09/2024,10y,3.3704173
02/09/2022,dummyTrade11,USD,-50,-638618.8708,2y,02/09/2024,10y,-21.25587508
02/09/2022,dummyTrade11,USD,-25,-625046.6749,2y,02/09/2024,10y,3.62211232
02/09/2022,dummyTrade11,USD,-10,-615560.882,2y,02/09/2024,10y,-20.18065427
02/09/2022,dummyTrade11,USD,-5,-612195.2539,2y,02/09/2024,10y,2.78022691
02/09/2022,dummyTrade11,USD,0,-608678.011,2y,02/09/2024,10y,-18.33956972
02/09/2022,dummyTrade11,USD,5,-605011.4122,2y,02/09/2024,10y,-18.65962256
02/09/2022,dummyTrade11,USD,10,-601217.9259,2y,02/09/2024,10y,-37.7586057
02/09/2022,dummyTrade11,USD,25,-588957.1544,2y,02/09/2024,10y,-1.34873644
02/09/2022,dummyTrade11,USD,50,-564839.0675,2y,02/09/2024,10y,-9.59622161
02/09/2022,dummyTrade11,USD,75,-534769.3519,2y,02/09/2024,10y,-13.06267136
02/09/2022,dummyTrade11,USD,100,-495925.008,2y,02/09/2024,10y,33.99924406
02/09/2022,dummyTrade12,USD,-100,-656693.4699,2y,02/09/2024,10y,14.35684817
02/09/2022,dummyTrade12,USD,-50,-639220.4691,2y,02/09/2024,10y,-17.33312111
02/09/2022,dummyTrade12,USD,-25,-625704.7231,2y,02/09/2024,10y,6.04819382
02/09/2022,dummyTrade12,USD,-10,-616280.6867,2y,02/09/2024,10y,13.82979322
02/09/2022,dummyTrade12,USD,-5,-612895.6644,2y,02/09/2024,10y,-5.90535295
02/09/2022,dummyTrade12,USD,0,-609360.6624,2y,02/09/2024,10y,-14.95232745
02/09/2022,dummyTrade12,USD,5,-605697.9146,2y,02/09/2024,10y,-34.75339419
02/09/2022,dummyTrade12,USD,10,-601903.9338,2y,02/09/2024,10y,-31.43678537
02/09/2022,dummyTrade12,USD,25,-589625.7192,2y,02/09/2024,10y,-0.37046931
02/09/2022,dummyTrade12,USD,50,-565587.1948,2y,02/09/2024,10y,-4.2349797
02/09/2022,dummyTrade12,USD,75,-535514.5526,2y,02/09/2024,10y,-23.98363691
02/09/2022,dummyTrade12,USD,100,-496774.34,2y,02/09/2024,10y,28.24860167
02/09/2022,dummyTrade2,USD,-100,-228174.0202,2y,02/09/2024,10y,-0.91637223
02/09/2022,dummyTrade2,USD,-50,-222566.5913,2y,02/09/2024,10y,-0.42267693
02/09/2022,dummyTrade2,USD,-25,-219360.3687,2y,02/09/2024,10y,-0.85315806
02/09/2022,dummyTrade2,USD,-10,-217288.0377,2y,02/09/2024,10y,-1.20561631
02/09/2022,dummyTrade2,USD,-5,-216570.262,2y,02/09/2024,10y,-0.88821781
02/09/2022,dummyTrade2,USD,0,-215836.7872,2y,02/09/2024,10y,-0.95782568
02/09/2022,dummyTrade2,USD,5,-215084.8514,2y,02/09/2024,10y,-1.11716818
02/09/2022,dummyTrade2,USD,10,-214309.757,2y,02/09/2024,10y,-1.10902228
02/09/2022,dummyTrade2,USD,25,-211816.2608,2y,02/09/2024,10y,-1.76537608
02/09/2022,dummyTrade2,USD,50,-206874.9273,2y,02/09/2024,10y,-2.09314283
02/09/2022,dummyTrade2,USD,75,-200251.019,2y,02/09/2024,10y,-2.69036443
02/09/2022,dummyTrade2,USD,100,-190159.2197,2y,02/09/2024,10y,-3.46547494
02/09/2022,dummyTrade3,USD,-100,-226544.4595,2y,02/09/2024,10y,-15.91551057
02/09/2022,dummyTrade3,USD,-50,-221205.4108,2y,02/09/2024,10y,-32.46588495
02/09/2022,dummyTrade3,USD,-25,-217879.5176,2y,02/09/2024,10y,-11.84770305
02/09/2022,dummyTrade3,USD,-10,-215660.0142,2y,02/09/2024,10y,-0.97291007
02/09/2022,dummyTrade3,USD,-5,-214877.7424,2y,02/09/2024,10y,-1.4258398
02/09/2022,dummyTrade3,USD,0,-214068.7108,2y,02/09/2024,10y,-11.77293003
02/09/2022,dummyTrade3,USD,5,-213234.2771,2y,02/09/2024,10y,-21.0250457
02/09/2022,dummyTrade3,USD,10,-212371.6697,2y,02/09/2024,10y,-5.82118177
02/09/2022,dummyTrade3,USD,25,-209591.5699,2y,02/09/2024,10y,-19.56306062
02/09/2022,dummyTrade3,USD,50,-203956.0442,2y,02/09/2024,10y,-1.51513268
02/09/2022,dummyTrade3,USD,75,-196272.3348,2y,02/09/2024,10y,16.31665478
02/09/2022,dummyTrade3,USD,100,-184748.8238,2y,02/09/2024,10y,31.69460681
02/09/2022,dummyTrade4,USD,-100,-226808.3315,2y,02/09/2024,10y,-19.09495084
02/09/2022,dummyTrade4,USD,-50,-221555.8081,2y,02/09/2024,10y,-41.11025515
02/09/2022,dummyTrade4,USD,-25,-218273.4149,2y,02/09/2024,10y,-10.60709212
02/09/2022,dummyTrade4,USD,-10,-216075.4802,2y,02/09/2024,10y,-12.76340558
02/09/2022,dummyTrade4,USD,-5,-215300.379,2y,02/09/2024,10y,-4.06455521
02/09/2022,dummyTrade4,USD,0,-214502.3303,2y,02/09/2024,10y,-3.37774539
02/09/2022,dummyTrade4,USD,5,-213680.122,2y,02/09/2024,10y,-3.30108637
02/09/2022,dummyTrade4,USD,10,-212824.3975,2y,02/09/2024,10y,-5.32830503
02/09/2022,dummyTrade4,USD,25,-210067.3072,2y,02/09/2024,10y,16.42432586
02/09/2022,dummyTrade4,USD,50,-204458.3028,2y,02/09/2024,10y,-9.88472674
02/09/2022,dummyTrade4,USD,75,-196794.6208,2y,02/09/2024,10y,7.13515923
02/09/2022,dummyTrade4,USD,100,-185264.6044,2y,02/09/2024,10y,27.44881875
02/09/2022,dummyTrade5,USD,-100,-223988.5065,2y,02/09/2024,10y,-7.2086259
02/09/2022,dummyTrade5,USD,-50,-219464.7169,2y,02/09/2024,10y,-13.13922408
02/09/2022,dummyTrade5,USD,-25,-216232.0345,2y,02/09/2024,10y,-9.75001294
02/09/2022,dummyTrade5,USD,-10,-213971.8244,2y,02/09/2024,10y,-10.74290573
02/09/2022,dummyTrade5,USD,-5,-213166.4625,2y,02/09/2024,10y,-8.5199321
02/09/2022,dummyTrade5,USD,0,-212330.582,2y,02/09/2024,10y,-6.91091618
02/09/2022,dummyTrade5,USD,5,-211467.1673,2y,02/09/2024,10y,-6.03860826
02/09/2022,dummyTrade5,USD,10,-210567.1885,2y,02/09/2024,10y,-5.71417029
02/09/2022,dummyTrade5,USD,25,-207641.5728,2y,02/09/2024,10y,-5.19022152
02/09/2022,dummyTrade5,USD,50,-201717.9231,2y,02/09/2024,10y,-6.54878629
02/09/2022,dummyTrade5,USD,75,-193788.9589,2y,02/09/2024,10y,-8.76968101
02/09/2022,dummyTrade5,USD,100,-182298.8104,2y,02/09/2024,10y,0.48577278
02/09/2022,dummyTrade6,USD,-100,-224125.1313,2y,02/09/2024,10y,-6.89546253
02/09/2022,dummyTrade6,USD,-50,-219636.0773,2y,02/09/2024,10y,-9.12553664
02/09/2022,dummyTrade6,USD,-25,-216429.7775,2y,02/09/2024,10y,-10.67870756
02/09/2022,dummyTrade6,USD,-10,-214198.4025,2y,02/09/2024,10y,-10.31570283
02/09/2022,dummyTrade6,USD,-5,-213398.7559,2y,02/09/2024,10y,-8.95025604
02/09/2022,dummyTrade6,USD,0,-212567.2816,2y,02/09/2024,10y,-10.21584889
02/09/2022,dummyTrade6,USD,5,-211705.7851,2y,02/09/2024,10y,-6.82990969
02/09/2022,dummyTrade6,USD,10,-210809.4446,2y,02/09/2024,10y,-1.96522054
02/09/2022,dummyTrade6,USD,25,-207889.7237,2y,02/09/2024,10y,2.98025931
02/09/2022,dummyTrade6,USD,50,-201968.7276,2y,02/09/2024,10y,-6.55417918
02/09/2022,dummyTrade6,USD,75,-194075.2122,2y,02/09/2024,10y,-6.93996753
02/09/2022,dummyTrade6,USD,100,-182578.7242,2y,02/09/2024,10y,7.00168897
02/09/2022,dummyTrade7,USD,-100,-677481.2691,2y,02/09/2024,10y,-65.63689467
02/09/2022,dummyTrade7,USD,-50,-652240.7277,2y,02/09/2024,10y,-49.28552171
02/09/2022,dummyTrade7,USD,-25,-635718.1689,2y,02/09/2024,10y,-94.07078138
02/09/2022,dummyTrade7,USD,-10,-624421.7668,2y,02/09/2024,10y,30.20645406
02/09/2022,dummyTrade7,USD,-5,-620428.5186,2y,02/09/2024,10y,107.4778218
02/09/2022,dummyTrade7,USD,0,-616276.7763,2y,02/09/2024,10y,4.12557158
02/09/2022,dummyTrade7,USD,5,-611953.3314,2y,02/09/2024,10y,-38.00786464
02/09/2022,dummyTrade7,USD,10,-607455.576,2y,02/09/2024,10y,-29.5561472
02/09/2022,dummyTrade7,USD,25,-592860.8099,2y,02/09/2024,10y,-104.5303452
02/09/2022,dummyTrade7,USD,50,-564227.3709,2y,02/09/2024,10y,3.27369245
02/09/2022,dummyTrade7,USD,75,-527747.6564,2y,02/09/2024,10y,-19.91346894
02/09/2022,dummyTrade7,USD,100,-480146.9554,2y,02/09/2024,10y,29.93038439
02/09/2022,dummyTrade8,USD,-100,-678374.3212,2y,02/09/2024,10y,-241.8580646
02/09/2022,dummyTrade8,USD,-50,-653383.1949,2y,02/09/2024,10y,-51.58078826
02/09/2022,dummyTrade8,USD,-25,-636955.9974,2y,02/09/2024,10y,-44.05879742
02/09/2022,dummyTrade8,USD,-10,-625685.1286,2y,02/09/2024,10y,113.449723
02/09/2022,dummyTrade8,USD,-5,-621678.7092,2y,02/09/2024,10y,71.70083352
02/09/2022,dummyTrade8,USD,0,-617544.4322,2y,02/09/2024,10y,-37.3145694
02/09/2022,dummyTrade8,USD,5,-613256.8345,2y,02/09/2024,10y,-50.29610527
02/09/2022,dummyTrade8,USD,10,-608776.6824,2y,02/09/2024,10y,35.821617
02/09/2022,dummyTrade8,USD,25,-594256.6853,2y,02/09/2024,10y,68.77010908
02/09/2022,dummyTrade8,USD,50,-565566.813,2y,02/09/2024,10y,6.78907132
02/09/2022,dummyTrade8,USD,75,-529235.226,2y,02/09/2024,10y,-6.69960975
02/09/2022,dummyTrade8,USD,100,-481488.5161,2y,02/09/2024,10y,-66.0920279
02/09/2022,dummyTrade9,USD,-100,-672195.1673,2y,02/09/2024,10y,-37.5788087
02/09/2022,dummyTrade9,USD,-50,-648929.937,2y,02/09/2024,10y,-18.01233476
02/09/2022,dummyTrade9,USD,-25,-633405.1556,2y,02/09/2024,10y,-30.57688953
02/09/2022,dummyTrade9,USD,-10,-622774.7291,2y,02/09/2024,10y,-37.71853538
02/09/2022,dummyTrade9,USD,-5,-618981.1441,2y,02/09/2024,10y,20.09301944
02/09/2022,dummyTrade9,USD,0,-615048.7029,2y,02/09/2024,10y,14.60859692
02/09/2022,dummyTrade9,USD,5,-610978.5764,2y,02/09/2024,10y,-11.99098848
02/09/2022,dummyTrade9,USD,10,-606713.6953,2y,02/09/2024,10y,-29.75164426
02/09/2022,dummyTrade9,USD,25,-592893.4945,2y,02/09/2024,10y,1.18652939
02/09/2022,dummyTrade9,USD,50,-565826.0939,2y,02/09/2024,10y,-43.00061787
